timestamp,value,anomaly_score,label
5/14/14 1:14,85.835,0,0
5/14/14 1:19,88.167,0,0
5/14/14 1:24,44.595,0,0
5/14/14 1:29,56.282,0,0
5/14/14 1:34,36.534,0,0
5/14/14 1:39,36.894,0,0
5/14/14 1:44,36.807,0,0
5/14/14 1:49,36.763,0,0
5/14/14 1:54,36.167,0,0
5/14/14 1:59,38.992,0,0
5/14/14 2:04,49.724,0,0
5/14/14 2:09,39.939,0,0
5/14/14 2:14,37.058,0,0
5/14/14 2:19,36.119,0,0
5/14/14 2:24,36.339,0,0
5/14/14 2:29,37.39,0,0
5/14/14 2:34,36.156,0,0
5/14/14 2:39,36.59,0,0
5/14/14 2:44,36.624,0,0
5/14/14 2:49,35.89,0,0
5/14/14 2:54,36.398,0,0
5/14/14 2:59,40.294,0,0
5/14/14 3:04,49.725,0,0
5/14/14 3:09,37.274,0,0
5/14/14 3:14,46.506,0,0
5/14/14 3:19,38.674,0,0
5/14/14 3:24,36.715,0,0
5/14/14 3:29,50.673,0,0
5/14/14 3:34,38.114,0,0
5/14/14 3:39,36.561,0,0
5/14/14 3:44,40.321,0,0
5/14/14 3:49,37.425,0,0
5/14/14 3:54,34.767,0,0
5/14/14 3:59,37.408,0,0
5/14/14 4:04,71.106,0,0
5/14/14 4:09,33.43,0,0
5/14/14 4:14,33.502,0,0
5/14/14 4:19,31.879,0,0
5/14/14 4:24,31.615,0,0
5/14/14 4:29,33.388,0,0
5/14/14 4:34,32.013,0,0
5/14/14 4:39,32.003,0,0
5/14/14 4:44,32.01,0,0
5/14/14 4:49,31.171,0,0
5/14/14 4:54,30.835,0,0
5/14/14 4:59,34.006,0,0
5/14/14 5:04,45.126,0,0
5/14/14 5:09,32.162,0,0
5/14/14 5:14,32.514,0,0
5/14/14 5:19,31.007,0,0
5/14/14 5:24,31.099,0,0
5/14/14 5:29,32.67,0,0
5/14/14 5:34,30.672,0,0
5/14/14 5:39,31.33,0,0
5/14/14 5:44,32.277,0,0
5/14/14 5:49,30.799,0,0
5/14/14 5:54,31.156,0,0
5/14/14 5:59,34.148,0,0
5/14/14 6:04,44.669,0,0
5/14/14 6:09,32.176,0,0
5/14/14 6:14,33.629,0,0
5/14/14 6:19,31.171,0,0
5/14/14 6:24,31.556,0,0
5/14/14 6:29,31.965,0,0
5/14/14 6:34,31.221,0,0
5/14/14 6:39,31.012,0,0
5/14/14 6:44,32.176,0,0
5/14/14 6:49,31.337,0,0
5/14/14 6:54,31.116,0,0
5/14/14 6:59,34.392,0,0
5/14/14 7:04,44.619,0,0
5/14/14 7:09,32.618,0,0
5/14/14 7:14,32.212,0,0
5/14/14 7:19,30.588,0,0
5/14/14 7:24,31.055,0,0
5/14/14 7:29,32.333,0,0
5/14/14 7:34,31.584,0,0
5/14/14 7:39,30.873,0,0
5/14/14 7:44,31.661,0,0
5/14/14 7:49,31.126,0,0
5/14/14 7:54,32.107,0,0
5/14/14 7:59,34.29,0,0
5/14/14 8:04,45.279,0,0
5/14/14 8:09,33.342,0,0
5/14/14 8:14,32.206,0,0
5/14/14 8:19,31.281,0,0
5/14/14 8:24,31.877,0,0
5/14/14 8:29,32.158,0,0
5/14/14 8:34,29.992,0,0
5/14/14 8:39,30.844,0,0
5/14/14 8:44,32.819,0,0
5/14/14 8:49,31.29,0,0
5/14/14 8:54,31.83,0,0
5/14/14 8:59,33.349,0,0
5/14/14 9:04,45.502,0,0
5/14/14 9:09,32.16,0,0
5/14/14 9:14,32.251,0,0
5/14/14 9:19,30.946,0,0
5/14/14 9:24,31.825,0,0
5/14/14 9:29,32.392,0,0
5/14/14 9:34,32.28,0,0
5/14/14 9:39,30.723,0,0
5/14/14 9:44,32.666,0,0
5/14/14 9:49,30.176,0,0
5/14/14 9:54,30.954,0,0
5/14/14 9:59,34.852,0,0
5/14/14 10:04,44.688,0,0
5/14/14 10:09,32.009,0,0
5/14/14 10:14,32.171,0,0
5/14/14 10:19,31.163,0,0
5/14/14 10:24,31.329,0,0
5/14/14 10:29,32.509,0,0
5/14/14 10:34,30.954,0,0
5/14/14 10:39,31.17,0,0
5/14/14 10:44,32.371,0,0
5/14/14 10:49,30.817,0,0
5/14/14 10:54,30.845,0,0
5/14/14 10:59,34.356,0,0
5/14/14 11:04,45.159,0,0
5/14/14 11:09,32.178,0,0
5/14/14 11:14,33.103,0,0
5/14/14 11:19,32.063,0,0
5/14/14 11:24,31.384,0,0
5/14/14 11:29,32.165,0,0
5/14/14 11:34,30.826,0,0
5/14/14 11:39,30.922,0,0
5/14/14 11:44,32.548,0,0
5/14/14 11:49,30.951,0,0
5/14/14 11:54,30.653,0,0
5/14/14 11:59,34.39,0,0
5/14/14 12:04,45.659,0,0
5/14/14 12:09,32.224,0,0
5/14/14 12:14,32.283,0,0
5/14/14 12:19,30.938,0,0
5/14/14 12:24,30.923,0,0
5/14/14 12:29,32.171,0,0
5/14/14 12:34,30.951,0,0
5/14/14 12:39,31.177,0,0
5/14/14 12:44,32.437,0,0
5/14/14 12:49,31.932,0,0
5/14/14 12:54,32.006,0,0
5/14/14 12:59,34.594,0,0
5/14/14 13:04,45.219,0,0
5/14/14 13:09,35.945,0,0
5/14/14 13:14,33.713,0,0
5/14/14 13:19,30.825,0,0
5/14/14 13:24,31.103,0,0
5/14/14 13:29,32.175,0,0
5/14/14 13:34,31.057,0,0
5/14/14 13:39,31.335,0,0
5/14/14 13:44,33.162,0,0
5/14/14 13:49,31.909,0,0
5/14/14 13:54,30.551,0,0
5/14/14 13:59,34.433,0,0
5/14/14 14:04,44.505,0,0
5/14/14 14:09,45.328,0,0
5/14/14 14:14,32.013,0,0
5/14/14 14:19,31.394,0,0
5/14/14 14:24,31.734,0,0
5/14/14 14:29,33.181,0,0
5/14/14 14:34,31.494,0,0
5/14/14 14:39,31.66,0,0
5/14/14 14:44,32.003,0,0
5/14/14 14:49,31.166,0,0
5/14/14 14:54,31.669,0,0
5/14/14 14:59,32.762,0,0
5/14/14 15:04,46.32,0,0
5/14/14 15:09,35.429,0,0
5/14/14 15:14,32.221,0,0
5/14/14 15:19,32.28,0,0
5/14/14 15:24,31.222,0,0
5/14/14 15:29,32.509,0,0
5/14/14 15:34,30.797,0,0
5/14/14 15:39,31.581,0,0
5/14/14 15:44,32.112,0,0
5/14/14 15:49,31.122,0,0
5/14/14 15:54,31.212,0,0
5/14/14 15:59,34.734,0,0
5/14/14 16:04,44.49,0,0
5/14/14 16:09,41,0,0
5/14/14 16:14,31.496,0,0
5/14/14 16:19,31.553,0,0
5/14/14 16:24,31.166,0,0
5/14/14 16:29,32.455,0,0
5/14/14 16:34,30.535,0,0
5/14/14 16:39,31.826,0,0
5/14/14 16:44,32.312,0,0
5/14/14 16:49,30.82,0,0
5/14/14 16:54,30.946,0,0
5/14/14 16:59,34.171,0,0
5/14/14 17:04,45.219,0,0
5/14/14 17:09,38.78,0,0
5/14/14 17:14,32.613,0,0
5/14/14 17:19,31.562,0,0
5/14/14 17:24,30.836,0,0
5/14/14 17:29,32.211,0,0
5/14/14 17:34,30.619,0,0
5/14/14 17:39,32.385,0,0
5/14/14 17:44,32.828,0,0
5/14/14 17:49,31.612,0,0
5/14/14 17:54,31.163,0,0
5/14/14 17:59,34.643,0,0
5/14/14 18:04,44.823,0,0
5/14/14 18:09,38.43,0,0
5/14/14 18:14,32.661,0,0
5/14/14 18:19,31.057,0,0
5/14/14 18:24,31.666,0,0
5/14/14 18:29,32.361,0,0
5/14/14 18:34,31.67,0,0
5/14/14 18:39,31.45,0,0
5/14/14 18:44,32.817,0,0
5/14/14 18:49,31.05,0,0
5/14/14 18:54,30.489,0,0
5/14/14 18:59,34.646,0,0
5/14/14 19:04,45.335,0,0
5/14/14 19:09,32.766,0,0
5/14/14 19:14,32.998,0,0
5/14/14 19:19,30.88,0,0
5/14/14 19:24,32.12,0,0
5/14/14 19:29,33.165,0,0
5/14/14 19:34,31.006,0,0
5/14/14 19:39,30.772,0,0
5/14/14 19:44,32.291,0,0
5/14/14 19:49,30.951,0,0
5/14/14 19:54,30.837,0,0
5/14/14 19:59,34.418,0,0
5/14/14 20:04,45.667,0,0
5/14/14 20:09,39.218,0,0
5/14/14 20:14,33.25,0,0
5/14/14 20:19,30.663,0,0
5/14/14 20:24,31.446,0,0
5/14/14 20:29,32.661,0,0
5/14/14 20:34,31.344,0,0
5/14/14 20:39,31.219,0,0
5/14/14 20:44,31.981,0,0
5/14/14 20:49,31.341,0,0
5/14/14 20:54,30.768,0,0
5/14/14 20:59,34.685,0,0
5/14/14 21:04,45.887,0,0
5/14/14 21:09,46.336,0,0
5/14/14 21:14,73.229,0,0
5/14/14 21:19,59.539,0,0
5/14/14 21:24,30.318,0,0
5/14/14 21:29,33.28,0,0
5/14/14 21:34,30.737,0,0
5/14/14 21:39,31.108,0,0
5/14/14 21:44,32.318,0,0
5/14/14 21:49,31.331,0,0
5/14/14 21:54,31.118,0,0
5/14/14 21:59,35.356,0,0
5/14/14 22:04,44.834,0,0
5/14/14 22:09,52.944,0,0
5/14/14 22:14,32.559,0,0
5/14/14 22:19,30.997,0,0
5/14/14 22:24,31.496,0,0
5/14/14 22:29,32.499,0,0
5/14/14 22:34,31.22,0.070716447,0
5/14/14 22:39,31.797,0.089762208,0
5/14/14 22:44,32.775,0.080792469,0
5/14/14 22:49,31.5,0.083858691,0
5/14/14 22:54,31.154,0.075608687,0
5/14/14 22:59,34.136,0.08935423,0
5/14/14 23:04,45.054,0.108520658,0
5/14/14 23:09,51.543,0.161164375,0
5/14/14 23:14,32.596,0.083236089,0
5/14/14 23:19,31.829,0.074846515,0
5/14/14 23:24,31.333,0.070575113,0
5/14/14 23:29,32.659,0.076020923,0
5/14/14 23:34,31.003,0.074565565,0
5/14/14 23:39,31.054,0.0741649,0
5/14/14 23:44,32.939,0.0935424,0
5/14/14 23:49,31.002,0.071305317,0
5/14/14 23:54,30.548,0.090448506,0
5/14/14 23:59,33.903,0.100781606,0
5/15/14 0:04,45.728,0.109658747,0
5/15/14 0:09,45.336,0.091896157,0
5/15/14 0:14,33.727,0.092673042,0
5/15/14 0:19,31.118,0.071214935,0
5/15/14 0:24,31.422,0.085868837,0
5/15/14 0:29,32.702,0.082845696,0
5/15/14 0:34,31.058,0.075840523,0
5/15/14 0:39,31.159,0.070927959,0
5/15/14 0:44,31.944,0.080292412,0
5/15/14 0:49,30.999,0.072647454,0
5/15/14 0:54,30.994,0.076230384,0
5/15/14 0:59,34.617,0.086793816,0
5/15/14 1:04,44.549,0.107985959,0
5/15/14 1:09,46.977,0.155098537,0
5/15/14 1:14,31.631,0.085161086,0
5/15/14 1:19,31.178,0.073702914,0
5/15/14 1:24,31.994,0.076672238,0
5/15/14 1:29,31.52,0.086371487,0
5/15/14 1:34,31.325,0.077049797,0
5/15/14 1:39,30.619,0.097333638,0
5/15/14 1:44,32.233,0.07830141,0
5/15/14 1:49,30.815,0.074041313,0
5/15/14 1:54,31.669,0.076543349,0
5/15/14 1:59,34.379,0.083397902,0
5/15/14 2:04,45.275,0.093567746,0
5/15/14 2:09,46.336,0.114464365,0
5/15/14 2:14,33.153,0.081843861,0
5/15/14 2:19,30.99,0.077416731,0
5/15/14 2:24,30.171,0.135435501,0
5/15/14 2:29,32.054,0.082443986,0
5/15/14 2:34,31.122,0.073509296,0
5/15/14 2:39,31.337,0.071882524,0
5/15/14 2:44,32.217,0.070880367,0
5/15/14 2:49,30.959,0.080546779,0
5/15/14 2:54,30.834,0.069365534,0
5/15/14 2:59,34.162,0.084667669,0
5/15/14 3:04,45.164,0.090381951,0
5/15/14 3:09,45.327,0.089855753,0
5/15/14 3:14,32.502,0.074532941,0
5/15/14 3:19,34.973,0.109467384,0
5/15/14 3:24,31.362,0.082384483,0
5/15/14 3:29,33.404,0.08481993,0
5/15/14 3:34,35.722,0.114890986,0
5/15/14 3:39,31.953,0.079089304,0
5/15/14 3:44,32.831,0.079884215,0
5/15/14 3:49,32.171,0.068532319,0
5/15/14 3:54,30.22,0.130814772,0
5/15/14 3:59,34.107,0.08997897,0
5/15/14 4:04,45.504,0.103204352,0
5/15/14 4:09,46.058,0.118244502,0
5/15/14 4:14,32.714,0.080764722,0
5/15/14 4:19,30.836,0.067834695,0
5/15/14 4:24,32.002,0.069080275,0
5/15/14 4:29,31.298,0.082757252,0
5/15/14 4:34,31.668,0.07466452,0
5/15/14 4:39,31.221,0.075881914,0
5/15/14 4:44,32.077,0.082066921,0
5/15/14 4:49,31.172,0.06789887,0
5/15/14 4:54,30.717,0.089218886,0
5/15/14 4:59,33.796,0.097335157,0
5/15/14 5:04,45.172,0.089217244,0
5/15/14 5:09,45.991,0.10994979,0
5/15/14 5:14,32.718,0.076852848,0
5/15/14 5:19,31.092,0.082427864,0
5/15/14 5:24,31.489,0.080612873,0
5/15/14 5:29,32.99,0.089007928,0
5/15/14 5:34,30.278,0.126097922,0
5/15/14 5:39,30.72,0.083224671,0
5/15/14 5:44,32.328,0.076870812,0
5/15/14 5:49,31.106,0.071661234,0
5/15/14 5:54,30.217,0.118049589,0
5/15/14 5:59,34.331,0.088048956,0
5/15/14 6:04,45.168,0.084087153,0
5/15/14 6:09,45.382,0.102943181,0
5/15/14 6:14,32.849,0.084388043,0
5/15/14 6:19,32.151,0.077327943,0
5/15/14 6:24,30.601,0.094803027,0
5/15/14 6:29,31.337,0.070314036,0
5/15/14 6:34,31.203,0.08136105,0
5/15/14 6:39,30.823,0.07092025,0
5/15/14 6:44,32.036,0.081126251,0
5/15/14 6:49,31.901,0.080229046,0
5/15/14 6:54,31.891,0.078966691,0
5/15/14 6:59,33.624,0.094445349,0
5/15/14 7:04,46.052,0.107747721,0
5/15/14 7:09,46.284,0.110757043,0
5/15/14 7:14,32.204,0.073090962,0
5/15/14 7:19,30.946,0.075048811,0
5/15/14 7:24,31.988,0.075670795,0
5/15/14 7:29,31.388,0.078087959,0
5/15/14 7:34,31.79,0.087587539,0
5/15/14 7:39,30.05,0.153117798,0
5/15/14 7:44,32.216,0.068860607,0
5/15/14 7:49,30.939,0.076921388,0
5/15/14 7:54,31.102,0.071232972,0
5/15/14 7:59,35.182,0.112293585,0
5/15/14 8:04,45,0.107170139,0
5/15/14 8:09,46.108,0.110622843,0
5/15/14 8:14,32.115,0.074842563,0
5/15/14 8:19,31.054,0.075553082,0
5/15/14 8:24,31.053,0.073208335,0
5/15/14 8:29,32.733,0.078393122,0
5/15/14 8:34,31.22,0.07422664,0
5/15/14 8:39,30.879,0.080358314,0
5/15/14 8:44,32.622,0.079708701,0
5/15/14 8:49,30.834,0.070625756,0
5/15/14 8:54,30.493,0.110635714,0
5/15/14 8:59,33.628,0.088848833,0
5/15/14 9:04,45.715,0.100279282,0
5/15/14 9:09,45.609,0.10199763,0
5/15/14 9:14,32.219,0.068365634,0
5/15/14 9:19,31.169,0.066803701,0
5/15/14 9:24,30.992,0.073385613,0
5/15/14 9:29,33.115,0.086225151,0
5/15/14 9:34,30.554,0.092278564,0
5/15/14 9:39,30.95,0.07206981,0
5/15/14 9:44,33.498,0.090817672,0
5/15/14 9:49,30.218,0.109750046,0
5/15/14 9:54,31.344,0.078373432,0
5/15/14 9:59,32.772,0.073197204,0
5/15/14 10:04,45.385,0.096391122,0
5/15/14 10:09,58.781,0.222607486,0
5/15/14 10:14,31.795,0.083114686,0
5/15/14 10:19,31.162,0.068802183,0
5/15/14 10:24,32.064,0.076719538,0
5/15/14 10:29,31.882,0.077570218,0
5/15/14 10:34,31.449,0.081301323,0
5/15/14 10:39,30.619,0.094023156,0
5/15/14 10:44,32.026,0.078722739,0
5/15/14 10:49,31.335,0.071641757,0
5/15/14 10:54,30.672,0.093302487,0
5/15/14 10:59,34,0.093899582,0
5/15/14 11:04,45.662,0.091551494,0
5/15/14 11:09,53.103,0.177038198,0
5/15/14 11:14,32.167,0.069441106,0
5/15/14 11:19,31.162,0.069174928,0
5/15/14 11:24,31.944,0.08161688,0
5/15/14 11:29,31.879,0.077759707,0
5/15/14 11:34,31.83,0.079702217,0
5/15/14 11:39,29.784,0.193139133,0
5/15/14 11:44,33.22,0.085580062,0
5/15/14 11:49,31.169,0.066818947,0
5/15/14 11:54,31.114,0.072371471,0
5/15/14 11:59,34.142,0.082533716,0
5/15/14 12:04,44.934,0.107974223,0
5/15/14 12:09,45.67,0.090968317,0
5/15/14 12:14,32.169,0.067845247,0
5/15/14 12:19,30.775,0.083072382,0
5/15/14 12:24,31.355,0.080332702,0
5/15/14 12:29,32.454,0.082308374,0
5/15/14 12:34,31.166,0.06751106,0
5/15/14 12:39,30.725,0.083067057,0
5/15/14 12:44,32.33,0.075814631,0
5/15/14 12:49,31.391,0.076839433,0
5/15/14 12:54,31.447,0.079407156,0
5/15/14 12:59,33.991,0.091556116,0
5/15/14 13:04,45.598,0.097622819,0
5/15/14 13:09,45.782,0.1017005,0
5/15/14 13:14,32.831,0.079206896,0
5/15/14 13:19,31.337,0.069188355,0
5/15/14 13:24,31.767,0.09009215,0
5/15/14 13:29,32.467,0.081896088,0
5/15/14 13:34,30.994,0.073167781,0
5/15/14 13:39,31.288,0.081556927,0
5/15/14 13:44,32.055,0.075629807,0
5/15/14 13:49,30.999,0.071918762,0
5/15/14 13:54,30.794,0.08142833,0
5/15/14 13:59,34.055,0.091257497,0
5/15/14 14:04,44.78,0.10926927,0
5/15/14 14:09,45.779,0.096756031,0
5/15/14 14:14,32.979,0.087780163,0
5/15/14 14:19,32.043,0.076247848,0
5/15/14 14:24,30.002,0.144290023,0
5/15/14 14:29,33.601,0.0929167,0
5/15/14 14:34,30.861,0.081535562,0
5/15/14 14:39,31.165,0.06617808,0
5/15/14 14:44,31.68,0.086422614,0
5/15/14 14:49,31.117,0.069105268,0
5/15/14 14:54,30.549,0.087919751,0
5/15/14 14:59,34.003,0.084945284,0
5/15/14 15:04,45.113,0.095142727,0
5/15/14 15:09,45.467,0.099901769,0
5/15/14 15:14,32.342,0.079883514,0
5/15/14 15:19,31.647,0.084469147,0
5/15/14 15:24,31.784,0.083767609,0
5/15/14 15:29,32.483,0.080569523,0
5/15/14 15:34,30.889,0.081608247,0
5/15/14 15:39,31.311,0.081158286,0
5/15/14 15:44,31.958,0.077656658,0
5/15/14 15:49,31.213,0.076591243,0
5/15/14 15:54,31.78,0.081654029,0
5/15/14 15:59,34.55,0.099498369,0
5/15/14 16:04,45.834,0.102125965,0
5/15/14 16:09,46.287,0.107678354,0
5/15/14 16:14,32.389,0.080996108,0
5/15/14 16:19,31.772,0.083691736,0
5/15/14 16:24,32.29,0.077161844,0
5/15/14 16:29,31.597,0.083736543,0
5/15/14 16:34,31.09,0.07932765,0
5/15/14 16:39,31.727,0.087454556,0
5/15/14 16:44,33.497,0.088119212,0
5/15/14 16:49,31.001,0.069307322,0
5/15/14 16:54,30.601,0.09553752,0
5/15/14 16:59,34.442,0.093263098,0
5/15/14 17:04,45.666,0.086192256,0
5/15/14 17:09,46.72,0.141098082,0
5/15/14 17:14,31.379,0.078111922,0
